SMILES
C1(=CC=C(C(=O)NC2=C(OC)C=CC(Cl)=C2)O1)N(=O)=O 
C1(=CC=C(C=NNC(=O)C2C=CC=C(Cl)C=2)O1)N(=O)=O 
C1(SC2=NN=C(C)S2)N=C(SC2=NN=C(C)S2)N=C(SC2=NN=C(C)S2)N=1 
C1(=CC=C(C=NC2C(F)=CC=C(C=2)N(=O)=O)O1)N(=O)=O 
N1(C2=C(C)C=CC(C(O)=O)=C2)C(=O)C(SC1=S)=CC1=CC=C(C2=CC(Cl)=CC=C2Cl)O1 
N1(C2C=C(C=C(C(O)=O)C=2)C(O)=O)C(=O)C(SC1=S)=CC1=CC=C(C2=CC=C(C(Cl)=C2)Cl)O1 
N1(C(C)C(=O)N2CCCCC2C(O)=O)C(=O)C(SC1=S)=CC1C=CC=CC=1Cl 
N1(C(C)C(=O)NC2C=CC(=C(O)C=2)C(O)=O)C(=O)C(SC1=S)=CC1C=CC(=CC=1)Cl 
N1(C(C)C(=O)NC2C=CC(=C(O)C=2)C(O)=O)C(=O)C(SC1=S)=CC1C=CC=CC=1Cl 
N1(C(C)C(=O)NC2C=CC(=C(C(O)=O)C=2)O)C(=O)C(SC1=S)=CC1C=CC=CC=1Cl 
N1(C(C(C)C)C(O)=O)C(=O)C(SC1=S)=CC1=CC=C2C(C(=CC=C2)Cl)=N1 
N1(C(C2C=CC=CC=2)C(O)=O)C(=O)C(SC1=S)=CC1=CC=C2C(C(=CC=C2)Cl)=N1 
N1(C(CCC(O)=O)C(O)=O)C(=O)C(SC1=S)=CC1=CC=C2C(C(=CC=C2)Cl)=N1 
N1(C(C(C)C)C(O)=O)C(=O)C(SC1=S)=CC1C=CC2=C(C(OC)=CC=C2Cl)N=1 
C(Br)(Br)(Br)N(=O)=O 
N12C(C(F)(F)F)=NN=C1SC1=CSC(C3C=CC(=CC=3)C(O)=O)N21 
OC(C1SC(C=CC2=CC(F)=C(N3CCOCC3)C=C2)=NC=1)=O 
CSC1SC(=S)N(CN2CCN(C3=C(F)C=C(C(C)=O)C=C3)CC2)N=1 
O=N(C1OC(C(NC2=C3C(C(NC3=O)=O)=CC=C2)=O)=CC=1)=O 
C1(=C(F)C(F)=C(C(F)=C1F)F)C(=O)NC1=NN=C(SCC)S1 
C1(SC(=CC=1C(O)=O)C)NC(=S)N1C(C)CCC2=CC(F)=CC=C12 
C1(C(F)(F)F)N=C(SC=1C(O)=O)N1CCN(CC1C(C)C)C(=O)OC(C)(C)C 
C1(C=C2SC(N(CCC(O)=O)C2=O)=S)C(=O)N2C=CC=CC2=NC=1N1CCN(CC1)C1=CC=C(C=C1)F 
N1(C2C=CC(=CC=2)N(=O)=O)C(=O)C(Br)(Br)C(NC1=S)=O 
N1(C(CC)C(O)=O)C(=O)C(SC1=S)=CC1=CC=C(C2=CC=C(C=C2)N(=O)=O)O1 
N1(C(C)C(OC)=O)C(=O)C(SC1=S)=CC1=CC=C(C(=C1)N(=O)=O)O 
N1(C(C)C(O)=O)C(=O)C(SC1=S)=CC1C=CC(=C(OC)C=1)OCC1C(=CC=CC=1Cl)Cl 
C1(C2C=C(Br)C=CC=2N(C)C1=O)=C1SC(N(C(C)C(O)=O)C1=O)=S 
O=N(C1OC(C(NCC2CNCC2)=O)=CC=1)=O 
C1(=CC=C(C(=O)NCC2CC(N(C3C=CC(=CC=3)Cl)C2)=O)O1)N(=O)=O 
OC(CN1N=NC(C=C(C2SC(C(NC3=CC=C(Cl)C=C3)=O)=NN=2)Cl)=C1)=O 
CC1=C(Cl)C=C(NC(N2CCN(C3=C(Cl)C=C(N(=O)=O)C=N3)CC2)=O)C=C1 
C12C(C)=C(N(C3C=CC=C(Cl)C=3)C=1N=C(C(O)=O)N=C2N1CCCC1)C 
C12NC(=O)CC(C3=CC=C(C=C3)SC)C=1SC(C(O)=O)=C2C1C=CC(=CC=1)Cl 
C12C(CC(NC=1C(=C(C(O)=O)S2)C1=CC=C(C=C1)Cl)=O)C1C=CC(=CC=1F)F 
C12C(CC(NC=1C(=C(C(O)=O)S2)C1=CC=C(C=C1)Cl)=O)C1C=CC=C(F)C=1F 
C12C(CC(NC=1C(=C(C(O)=O)S2)C1=CC=C(C=C1)Cl)=O)C1C=C(F)C=CC=1F 
C12C(CC(NC=1C(=C(C(O)=O)S2)C1=CC=C(C=C1)Cl)=O)C1C(=CC=CC=1F)F 
C12NC(=O)CC(C3C=CC(=C(F)C=3)F)C=1SC(C(O)=O)=C2C1=CC=C(C=C1)Cl 
C12NC(=O)CC(C3C=CC(=C(Br)C=3)F)C=1SC(C(O)=O)=C2C1=CC=C(C=C1)F 
C12C(CC(NC=1C(=C(C(O)=O)S2)C1=CC=C(C=C1)F)=O)C1C=C(Br)C=CC=1F 
C12C(CC(NC=1C(=C(C(O)=O)S2)C1=CC=C(C=C1)F)=O)C1=CC=C(C=C1Cl)F 
C12C(CC(NC=1C(=C(C(O)=O)S2)C1=CC=C(C=C1)F)=O)C1C=C(Cl)C=CC=1F 
C12C(CC(NC=1C(=C(C(O)=O)S2)C1=CC=C(C=C1)F)=O)C1C(=CC=CC=1F)F 
C12NC(=O)CC(C3C=CC(=C(F)C=3)F)C=1SC(C(O)=O)=C2C1=CC=C(C=C1)F 
C12NC(=O)CC(C3C=CC(=CC=3)SC)C=1SC(C(O)=O)=C2C1C=CC=C(F)C=1 
C12NC(=O)CC(C3C=CC(=C(Br)C=3)F)C=1SC(C(O)=O)=C2C1C=CC=C(F)C=1 
C12NC(=O)CC(C3C=CC(=CC=3F)F)C=1SC(C(O)=O)=C2C1C=CC=C(F)C=1 
C12NC(=O)CC(C3C=CC=C(F)C=3F)C=1SC(C(O)=O)=C2C1C=CC=C(F)C=1 
C12NC(=O)CC(C3C=C(F)C=CC=3F)C=1SC(C(O)=O)=C2C1C=CC=C(F)C=1 
C12NC(=O)CC(C3=C(C=CC=C3Cl)F)C=1SC(C(O)=O)=C2C1C=CC=C(F)C=1 
C12NC(=O)CC(C3C=C(Br)C=CC=3F)C=1SC(C(O)=O)=C2C1C=CC=C(F)C=1 
C12NC(=O)CC(C3C=CC=C(Cl)C=3)C=1SC(C(O)=O)=C2C1C=CC=C(F)C=1 
C12NC(=O)CC(C3=CC=C(C=C3Cl)F)C=1SC(C(O)=O)=C2C1C=CC=C(F)C=1 
C12NC(=O)CC(C3C=C(Cl)C=CC=3F)C=1SC(C(O)=O)=C2C1C=CC=C(F)C=1 
C12NC(=O)CC(C3C(=CC=CC=3F)F)C=1SC(C(O)=O)=C2C1C=CC=C(F)C=1 
C12NC(=O)CC(C3C=CC(=C(F)C=3)F)C=1SC(C(O)=O)=C2C1C=CC=C(F)C=1 
C1(C(O)=O)=CN(CC)C2=C(C=C(C(N3CCN(CC3)C(=S)NC(CCCC(OC)=O)C(OC)=O)=C2)F)C1=O 
C1(C(O)=O)=CN(CC)C2=C(C=C(C(N3CCN(CC3)C(=S)NC3=C(OC)C=C4C(OC5=C4C=CC=C5)=C3)=C2)F)C1=O 
C1(C(O)=O)=CN(CC)C2=C(C=C(C(N3CCN(CC3)C(=S)NC(CCSC)C(OC)=O)=C2)F)C1=O 
C1(C(O)=O)=CN(CC)C2=C(C=C(C(N3CCN(CC3)C(=S)NC(=O)C3=CC=CS3)=C2)F)C1=O 
C1(C(O)=O)=CN(CC)C2=C(C=C(C(N3CCN(CC3)C(=S)NC(=O)C3C=CC(=CC=3)F)=C2)F)C1=O 
C1(C(O)=O)=CN(CC)C2=C(C=C(C(N3CCN(CC3)C(=S)NC(=O)C3C=CC(=CC=3)Cl)=C2)F)C1=O 
C1(C(O)=O)=CN(CC)C2=C(C=C(C(N3CCN(CC3)C(=S)NC(=O)C3C=CC(=CC=3)OC)=C2)F)C1=O 
C1(C(O)=O)=CN(CC)C2=C(C=NC(N3CCN(CC3)C(=S)NC(=O)C3C=CC(=CC=3)Cl)=N2)C1=O 
C1(C(O)=O)=CN(CC)C2=C(C=C(C(N3CCN(CC3)C(=S)NC(=O)C3=CC=C(C(OC)=C3)OC)=C2)F)C1=O 
C1(C(O)=O)=CN(CC)C2=C(C=C(C(N3CCN(CC3)C(=S)NC(=O)C3C=CC(=CC=3)OCCC)=C2)F)C1=O 
C1(C(O)=O)=CN(CC)C2=C(C=C(C(N3CCN(CC3)C(=S)NC3=CC=C(C=C3)Cl)=C2)F)C1=O 
C1(=CC(C)=CC=C1N)SSC1C=C(C)C=CC=1N 
C1(SSC(C2C=CC=CC=2)=C1C)=C1SSC(C2C=CC=CC=2)=C1C 
S(C1C(C)=CC(C)=CC=1C)SC1=C(C)C=C(C=C1C)C 
C1(C(O)=O)=CN(C2C=C(C(F)=CC=2C1=O)N1CCN(CC1)C(=S)NC1=CC=CC=C1C(F)(F)F)CC 
C1(C(O)=O)=CN(CC)C2=C(C=C(C(N3CCN(CC3)C(=S)NC3=CC=CC(=C3)C(OCC)=O)=C2)F)C1=O 
C1(C2=C(C=CC=C2Cl)F)=NOC(C)=C1C(=O)NC1=CC=C(C(C(O)=O)=C1)Cl 
C1(C(O)=O)=CN(CC)C2=C(C=C(C(N3CCN(CC3)C(=S)NC3C=CC=C(C=3)C(F)(F)F)=C2)F)C1=O 
C1(C(O)=O)=CN(CC)C2=C(C=C(C(N3CCN(CC3)C(=S)NC(=O)C3=CC=CO3)=C2)F)C1=O 
C1(C(O)=O)=CN(CC)C2=C(C=C(C(N3CCN(CC3)C(=S)NC(=O)C3C=CC=NC=3)=C2)F)C1=O 
C1(=CC=C(C(=O)NC2=NN=CS2)O1)N(=O)=O 
C1(C(O)=O)=CN(CC)C2=C(C=C(C(N3CCN(CC3)C(=S)NC3C=CC4=C(OCO4)C=3)=C2)F)C1=O 
CC1C(C)N(C(NC2C3C(F)=CC(F)=CC=3OC2)=O)C(C)C(=O)N1 
COCC(C(F)(F)F)(NC(NC1=C(C)N(C2CCOCC2)N=C1)=O)C 
N1(CC(O)=O)C(=O)C(SC1=S)=CC=CC1=CC=C(Br)C(=C1)N(=O)=O 
N1C(=O)C2C=CC=CC=2N(C)C=1SSC1N(C)C2C=CC=CC=2C(=O)N=1 
N1C(SSC2=NC3C=CC=CC=3C(=O)N2)=NC2=C(C=CC=C2)C1=O 
C1(NN=CC2=CC=C(N(=O)=O)O2)=NN=CN1N 
C1(=C(O)C(OCC)=CC(Br)=C1Br)C=C1SC(NC1=O)=S 
[N+](C)(CCCC)(CCC[N+](C)(CCCC)CCCC)CCC[N+](C)(CCCC)CCCC 
C1(N(=O)=O)=C(SC2=C(C)C=CC(C(O)=O)=C2N(=O)=O)C(C)=C(C(N(=O)=O)=C1C(O)=O)O 
N(=O)(=O)C1=CC=C(C=C1SSC1=CC(=CC=C1N(=O)=O)C(O)=O)C(O)=O 
N1(C(=O)C2C=CC=C3C(=CC=C(C=23)C1=O)N(=O)=O)C1=NN=C(SSC2=NN=C(S2)N2C(=O)C3=CC=CC4=C(C=CC(=C34)C2=O)N(=O)=O)S1 
[Na+].[Na+].C1(/C=C(I)C(C(I)=C/1)=O)=C(\C1=CC(I)=C(C(I)=C1)[O-])/C1C=CC=CC=1C(=O)[O-] 
[Na+].[Na+].C1(Br)C([O-])=C(Br)C2OC3=C(Br)C(=O)C(Br)=CC3=C(C3C(C([O-])=O)=CC=CC=3)C=2C=1 
C1(CSSC)=CC=CO1 
N(=O)(=O)C1C=CC(=CC=1SSC1C=C(OC)C=CC=1N(=O)=O)OC 
N(=O)(=O)C1=C(C)C=C(C(C)=C1)SSC1=CC(C)=C(C=C1C)N(=O)=O 
C1(C=C(Br)C=C(Br)C=1O)C(=O)C(C)SC(N(CC)CC)=S 
C1(=CC=C(C=NN2CC(OC2=O)CN2CCOCC2)O1)N(=O)=O 
Cl.C1(=CC=C(C=NN2CC(OC2=O)CN2CCOCC2)O1)N(=O)=O 
N12C(C(O)=O)C(SC1C(NC(=O)C(N)C1=CC=C(C=C1)O)C2=O)(C)C 
N12C(C([H])(NC(=O)C3=C(C)ON=C3C3C(Cl)=CC=CC=3F)C1([H])SC(C)(C)C2([H])C(=O)O)=O 
C12(C3C=CC=CC=3C(=O)O1)C1C=C(Br)C(=C(Br)C=1OC1C(=C([O-])C(Br)=CC2=1)Br)[O-].[Na+].[Na+] 
C1(N(=O)=O)=CC2NSNC2C2=NSN=C12 
N12C(C)COC3C(=C(F)C=C(C(C=C1C(O)=O)=O)C2=3)N1CCN(CC1)C 
C1(=CC=C(C=NNC(NN=CC2=CC=C(N(=O)=O)O2)=N)O1)N(=O)=O 
N12C(C(O)=O)C(SC1C(NC(=O)NC1=CC=CC(Cl)=C1)C2=O)(C)C 
N12C(C(O)=O)C(SC1C(NC(=O)NC1=CC=CC=C1)C2=O)(C)C 
N12C(C(O)=O)C(SC1C(NC(=O)NC1C=CC(=CC=1)Cl)C2=O)(C)C 
N12C(C(O)=O)C(SC1C(NC(=O)NC1=CC=CC3=CC=CC=C13)C2=O)(C)C 
N12C(C(O)=O)C(SC1C(NC(=O)NC1CCCCC1)C2=O)(C)C 
C(SC)(NN=CC=NNC(SC)=S)=S 
N1C(=O)C(NC1=O)=CC1=CC=C(N(=O)=O)O1 
N1C(=O)C(NC1=O)=CC1=CC=C(C2C=CC(=C(C(O)=O)C=2)Cl)O1 
C1(=CC=C(C=NNC(=O)C(=O)NN=CC2=CC=C(N(=O)=O)O2)O1)N(=O)=O 
C12C=C(Cl)C(C=C1OC1=C(C=C(C(O)=C1)Cl)C=2C1C=CC=CC=1C(O)=O)=O 
C1(C(O)=O)=C(Cl)C(Cl)=C(C(Cl)=C1C1C2C=CC(=CC=2OC2=CC(=O)C=CC2=1)O)Cl 
C(N)(C(O)=O)C(C)(C)SSC(C)(C)C(N)C(O)=O 
C1(SC2SC3C(=CC=CC=3)N=2)=C(C=C(C=C1N(=O)=O)C(O)=O)N(=O)=O 
N1C(O)=C(CC)C(OC=1C1=CC=C(N(=O)=O)O1)=O 
O1C(C2=CC=NC=C2)=NN=C1SSC1=NN=C(C2=CC=NC=C2)O1 
N1(C)C(=O)/C(=C/NC2=NC=C(N(=O)=O)S2)/C(N(C)C1=O)=O 
N1C(NN=CC2=CC=C(C3=CC=C(C(C(O)=O)=C3)Cl)O2)=NC=C(F)C=1N1CCOCC1 
N1(C2C=CC(=CC=2)OC)C(=O)C(SC1=S)=CC1=CC=C(N(=O)=O)O1 
C1(=CC=C(C(=O)NC2C=CC(=C(Cl)C=2)N2CCCCC2)O1)N(=O)=O 
N1(C2=CC=CC=C2F)C(=O)C(=CC2C=C(N(C3C=CC(=C(Cl)C=3)C(O)=O)C=2C)C)C(NC1=S)=O 
C1(=C/C2C=C(N(C3C=CC(=C(Cl)C=3)C(O)=O)C=2C)C)\C(=O)N(C)C(N(C)C\1=O)=O 
N1C(=O)C(SC1=S)=CC1=CC=C(C2=C(Cl)C=CC(C(O)=O)=C2)O1 
C1(=C(C)C(=C(N=C1Cl)Cl)C(=O)NC(=O)NC1=CC=C(C(Cl)=C1)Cl)N(=O)=O 
C1(=C/C2=CC=C(N(=O)=O)S2)/C(=O)NC(N(CC)C/1=O)=S 
C1(=C/C2=CC=C(C3=CC=C(C=C3C(O)=O)Cl)O2)/C(=O)NC(NC/1=O)=O 
C1(=NON=C1OCC1=NON=C1N(=O)=O)N(=O)=O 
C1(=NON=C1C1NN=C(C2=NON=C2N(=O)=O)N=1)N(=O)=O 
C1(N2CCN(CC2)CC)C(=O)C(Cl)=C(C(=O)C=1Cl)N1CCN(CC1)CC 
C1(OC(C)CC(N(C)C)C1O)OC1C(C)COCCC(=O)C(C)C(C(C)C(C)OC(=O)C(C)C(OC2CC(OC)C(C(C)O2)O)C1C)O 
C1(C(O)=O)=CN(CC)C2=C(C=C(C(N3CCN(CC3)C(=S)NC(=O)C3C=CC=CC=3Cl)=C2)F)C1=O 
N1C(C2C=CC(=C(OC)C=2)OCC2C(=CC=CC=2F)Cl)SCC1C(O)=O 
N1C(C2C=CC(=C(OCC)C=2)OCC2C(=CC=CC=2F)Cl)SCC1C(O)=O 
N1(CC(O)=O)C(=O)C(SC1=S)=CC1=CC=C(C2=CC=C(C=C2N(=O)=O)C)O1 
N1(C2=CC=C(C(C(O)=O)=C2)Cl)N=NN=C1SCC1=CC=CC=C1F 
N1(CC(O)=O)C(=O)C(SC1=S)=CC1=CC=C(C2C=CC(=CC=2N(=O)=O)Cl)O1 
N1C(=O)C(SC1=S)=CC1C=C(OCC)C(=C(Cl)C=1)O 
N1(C(=O)C(CC1=O)SC1C=CC=CC=1C(O)=O)C1SC(=C(C)C=1C(OC)=O)C 
N1(C2=CC=C(C=C2C)I)C(=O)C(CC1=O)SC1N=CC=CC=1C(O)=O 
N1(C2=CC=C(C=C2)F)C(=O)C(CC1=O)SC1N=CC=CC=1C(O)=O 
N1(C2C=CC(=CC=2)SC(F)F)C(=O)C(CC1=O)SC1N=CC=CC=1C(O)=O 
N1(C(=O)C(CC1=O)SC1N=CC=CC=1C(O)=O)C1=CC=C(C=C1N(=O)=O)C 
N1(C2C=CC(=CC=2Br)C)C(=O)C(CC1=O)SC1N=CC=CC=1C(O)=O 
N1(C(=O)C(CC1=O)SC1N=CC=CC=1C(O)=O)C1SC(=C(C)C=1C(OC)=O)C 
N1(C(=O)C(CC1=O)SC1C=CC=CC=1C(O)=O)C1C=CC(=CC=1N(=O)=O)OC 
N1(C(=O)C(CC1=O)SC1N=CC=CC=1C(O)=O)C1=CC=C(C=C1N(=O)=O)OCC 
N1(C2C(C)=CC=C(C=2)N(=O)=O)C(=O)C(CC1=O)SC1C=CC=CC=1C(O)=O 
N1(C2C=CC=C(Cl)C=2C)C(=O)C(CC1=O)SC1C=CC=CC=1C(O)=O 
N1(C2C=CC=C(Cl)C=2Cl)C(=O)C(CC1=O)SC1N=CC=CC=1C(O)=O 
N1(C2C=CC(=CC=2)F)C(=O)C(CC1=O)SC1C=CC=CC=1C(O)=O 
N1(C2C=CC=CC=2SC)C(=O)C(CC1=O)SC1C=CC=CC=1C(O)=O 
N1(C2C=CC(=C(Cl)C=2)Cl)C(=O)C(CC1=O)SC1N=CC=CC=1C(O)=O 
N1(C(=O)C(CC1=O)SC1N=CC=CC=1C(O)=O)C1C=CC(=CC=1N(=O)=O)Cl 
N1(C2C=CC=C(Cl)C=2C)C(=O)C(CC1=O)SC1N=CC=CC=1C(O)=O 
N1(C2=CC=C(C=C2Br)C)C(=O)C(CC1=O)SC1C=CC=CC=1C(O)=O 
N1(C2C=CC=CC=2F)C(=O)C(CC1=O)SC1C=CC=CC=1C(O)=O 
N1(C2C=CC=C(Cl)C=2)C(=O)C(CC1=O)SC1C=CC=CC=1C(O)=O 
N1(C(=O)C(CC1=O)SC1C=CC=CC=1C(O)=O)C1=CC=C(C=C1N(=O)=O)C 
N1(C2C=CC(=CC=2Cl)Cl)C(=O)C(CC1=O)SC1N=CC=CC=1C(O)=O 
N1(C2C=CC(=CC=2)N(=O)=O)C(=O)C(CC1=O)SC1N=CC=CC=1C(O)=O 
N1(C2C=CC=CC=2Cl)C(=O)C(CC1=O)SC1N=CC=CC=1C(O)=O 
C1(=CC=C(C=CC(=O)C=CC2=CC=C(N(=O)=O)O2)O1)N(=O)=O 
N1C(=O)C(SC1=S)=CC1OC(=C(Br)C=1)Br 
C1(=C/C=CC2=CC=C(N(=O)=O)O2)/C(=O)NC(NC/1=O)=O 
C1(=C/C2=CC=C(N(=O)=O)O2)\C(=O)NC(NC\1=O)=S 
N1(CCN(CC)C(=O)C1=O)C(=O)NCC1=NN=C2C=C(C(F)(F)F)C=CN12 
OC(C1C(N2CCN(C3C(F)=CC=CC=3)CC2)=CC=NC=1)=O 
OC(C1N=NC(N2CCN(C3C(F)=CC=CC=3)CC2)=CC=1)=O 
OC(C1C(N2CCN(C3C=C(F)C=C(F)C=3)CC2)=CC=NC=1)=O 
COC1=CC2C(=NC=C(C=2N2CCC(C(F)F)CC2)C(=O)O)C=C1 
CC1N(C2N=NC(C(=O)O)=CC=2)CCN(C2C(F)=CC=CC=2)C1 
COC1C2C(=C(C(C(=O)O)=CN=2)N2CC(F)(F)COCC2)C=CC=1 
COC1=CC2C(=NC=C(C=2N2CC(C)C(F)(F)CC2)C(=O)O)C=C1 
OC(C1C2N(CC3=NN(C4C(F)=CC(F)=CC=4)C=C3)C(CC2)C1)=O 
C1(=CC=C(C=NNC(=O)C2C=COC=2C)O1)N(=O)=O 
C1(C(O)=O)=CN(CC)C2=C(C=C(C(N3CCN(CC3)C(=S)NC3=CC=CC=C3C)=C2)F)C1=O 
C1(=C(F)C(F)=C(C(F)=C1F)N1CCOCC1)C1=C(F)C(F)=C(C(F)=C1F)N1CCOCC1 
C1(C=C(C)C(=CC=1O)NCC)SSC1C=C(C)C(=CC=1O)NCC 
C1(=CC=C(C=CC=NN(CC(O)=O)C(N)=O)O1)N(=O)=O 
C12C(C)=C3C=CC=CC3=NC=1C(=C(N1CCN(CC1)C)C(F)=C2F)F 
C1(C(F)=C(F)C(F)=C(F)C=1F)C=C1C(N(N=CC2=C(C=C(Cl)C=C2)Cl)C(=S)S1)=O 
C1(C(=S)SSC=1SC1=NC=CC=C1N(=O)=O)C1=CC=CC=C1 
C1(C(SC)=[S+]SC=1SC)C1C=CC=CC=1 
[I-].C1(C(SC)=[S+]SC=1SC)C1C=CC=CC=1 
C1(C2C(=CC=CC=2Cl)Cl)=NOC(C)=C1NC(=O)O/N=C(\N)/C1=CC=C(N(=O)=O)O1 
C1(C(=O)O/N=C(\N)/C2=CC=C(N(=O)=O)O2)=C(OC)C(=CC(Cl)=C1OC)Cl 
C1(=NN=C(O)N1CC(C)CC)SC1=NC=C(N(=O)=O)S1 
N1(C(O)=NN=C1SC1=NC=C(N(=O)=O)S1)C1CCCCC1 
C1(=NN=C(SC2=NC=C(N(=O)=O)S2)N1)C1SC=CC=1 
C1(=NN=C(SC2=NC=C(N(=O)=O)S2)O1)C1C=CC(Cl)=CC=1 
N1(CCN(C(=O)NC(=O)C2C(Cl)=CC=CC=2F)CC1)C1=NC=C(N(=O)=O)C=C1 
C1(=NN=C(O)N1C)SC1=NC=C(N(=O)=O)S1 
C1(=NOC(C)=C1C(=O)O/N=C(\N)/C1=CC=C(N(=O)=O)O1)C1C(Cl)=CC=CC=1F 
N12C(C(O)=O)=C(C)CS[C@]1([H])[C@@H](C2=O)NC(=O)[C@H](N)C1=CC=CC=C1 
O=N(C1OC(C(NC2=C(Cl)C(Cl)=CC=C2)=O)=CC=1)=O 
C1(C(O)=O)=CN(CC2CC2)C2C(=CC(=C(N3CCNCC3)C=2)F)C1=O 
C1(C(O)=O)=CN(CC2CCC2)C2C(=CC(=C(N3CCNCC3)C=2)F)C1=O 
N1(C(C)C2CC2)C=C(C(O)=O)C(C2=CC(F)=C(N3CCNCC3)C=C12)=O 
C1(C(O)=O)=CN(C)C2C(=CC(=C(N3CCNCCC3)C=2)F)C1=O 
N1(C(C)C2CC2)C=C(C(O)=O)C(C2=CC(F)=C(N3CCNCCC3)C=C12)=O 
C1(C(O)=O)=CN(C2CCCC2)C2C(=CC(=C(N3CCNCCC3)C=2)F)C1=O 
C1(C(O)=O)=CN(C2CC2)C2C(=CC(=C(N3CCNCCC3)C=2)F)C1=O 
N1(C=C(C(O)=O)C(C2=CC(F)=C(F)C=C21)=O)C1C=NN(C(C)C)C=1 
N1(C=C(C(O)=O)C(C2=CC(F)=C(F)C=C21)=O)C1C=NN(CCF)C=1 
