Rationale
N/A
N/A
N/A
O=c1cc(CSc2ccc(F)c(Cl)c2)[cH:1][cH:1][nH]1
N/A
N/A
N/A
N/A
N/A
N/A
Clc1c[cH:1]ccc1-n1cc(CNc2cc[cH:1][cH:1]c2)nn1
Fc1ccc(N2CCN(c3cc[cH:1]nn3)CC2)c([OH:1])c1
N/A
N/A
N/A
O[CH2:1]c1cccc(CNc2cc(F)c([NH2:1])cc2F)c1
N/A
O=c1c[cH:1]n2c([cH:1]1)CC(c1ccc(F)c(F)c1)S[CH:1]=[CH:1]2
Fc1ccc(-n2nnc([CH2:1]N3CCO[CH2:1]C3)[cH:1]2)cc1Cl
CSc1sc(=O)sc1[SH:1]
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
Fc1cccc(F)c1N1CCC(NCc2c[cH:1][cH:1]o2)C1
N/A
N/A
N/A
N/A
N/A
N/A
N/A
Fc1ccc(-n2nnc([CH2:1]N3CCO[CH2:1]C3)[cH:1]2)cc1Cl
O=C(O)c1cnc(N2C[C@@H]3COCC[C@]3([CH3:1])C2)c(Cl)c1
N/A
N/A
N/A
Fc1ccc(-c2onc(N3CC[NH:1]CC3)c2[CH3:1])cc1[OH:1]
N/A
N/A
N/A
N/A
N/A
N/A
O=[CH:1][CH:1]1CCN(c2nnc(-c3cc(Br)ccc3F)s2)C1
N/A
Fc1cccc(F)c1N1CCC(N[CH2:1]c2c[cH:1]co2)C1
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
O=C(Cn1c[cH:1]nn1)Nc1cc(Cl)ccc1[OH:1]
N/A
N/A
CC(Sc1nnn[nH:1]1)[CH2:1]Nc1ccc(F)c(Cl)c1
N/A
O=C(c1nnn(-c2ccc(Cl)cc2F)[cH:1]1)N(C[CH2:1]O)[CH3:1]
N/A
N/A
O=C(O)c1ccc(NC(=O)C2([CH3:1])CCOCC2)cc1Cl
O=C(O)c1ccc(NC(=O)C2([CH3:1])CCOCC2)cc1Cl
N/A
N/A
N/A
N/A
N/A
Oc1cc(N[CH2:1]C2CS[CH2:1][NH:1]2)c(F)cc1F
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
O=C(c1cc(COc2cc[cH:1]cc2Cl)on1)[NH:1][CH3:1]
CSc1nsc(SC)[cH:1]1
N/A
N/A
N/A
Oc1ccc(Cl)cc1N1[C@H](c2cccc[cH:1]2)SC[CH2:1]1
N/A
Clc1ccc([CH2:1]N2[C@@H](c3ccccc3Cl)SC[CH2:1]2)cc1
N/A
N/A
CC1(C)S[C@@H]2N(C(=O)[CH:1]=[CH:1]2)[C@@H]1C(=O)N[CH3:1]
N/A
N/A
O=C(Nc1c[cH:1][cH:1]cc1[CH:1]=O)c1c(F)cccc1Cl
N/A
N/A
N/A
Clc1cc(N[CH2:1]COc2cc[cH:1]cc2)c[cH:1]c1
C[C@@H](Sc1nn[cH:1]s1)C(=O)c1c(=O)[nH:1]c(=O)[nH:1][cH:1]1
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
O=C(Nc1nn[cH:1]s1)c1cccc(O[CH:1](F)F)c1
N/A
N/A
N/A
N/A
CC1(C)S[C@H]2N(C(=O)[CH:1]=[CH:1]2)[C@@H]1C(=O)O
N/A
N/A
CC1(C)S[C@H]2N(C(=O)[CH:1]=[CH:1]2)[C@@H]1C(=O)N[CH3:1]
N/A
N/A
N/A
CSc1nsc(SC)[cH:1]1
N/A
N/A
N/A
N/A
N/A
N/A
Clc1ccc(-c2nnc(N[CH2:1]c3ccc(Cl)s3)o2)s1
N/A
N/A
O=C(N1C[C@H]2ON=C(c3c(F)cccc3Cl)[C@@H]2C1)[CH2:1][OH:1]
N/A
N/A
O=[CH:1]c1cc2n(n1)[C@@H]([CH:1](F)F)C[C@@H](c1cc[cH:1][cH:1]c1)N2
N/A
N/A
N/A
N/A
N/A
N/A
Fc1ccc[cH:1]c1[CH2:1]Nc1nnc(-c2ccc(Cl)s2)o1
N/A
N/A
N/A
N/A
Clc1ccc([OH:1])c(C2C3=C(CCC[CH2:1]3)N=[CH:1][CH2:1]2)c1
N/A
Clc1cccc([C@H]2[C@@H]([CH2:1]NC3CCOCC3)C[CH2:1][NH:1]2)c1
Clc1cccc([NH2:1])c1Cl
N/A
O=C(COc1ccc(Cl)cc1Cl)NCc1n[cH:1]no1
N/A
O=C(N[CH3:1])c1cn(Cc2ccccc2[CH:1](F)F)nn1
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
O=[S:1]1CC[C@H](n2n[cH:1]nc2-c2ncc(F)cc2F)C1
N/A
N/A
N/A
Clc1ccc2[nH][cH:1]c(-c3ccccc3)c2c1
N/A
N/A
O=C(N[C@@H]1C[CH2:1][NH:1]C1)c1cc2n[cH:1]cc([CH:1](F)F)n2n1
N/A
N/A
N/A
N/A
O=C(Nc1ccc(F)c(F)c1)N1C[C@H]2CC[C@@H]1C[NH:1]C2
O=C1C[C@H](O)[C@H]2S[C@H]3N[CH2:1][CH2:1][C@H]([CH:1](F)F)[C@H]3[C@H]2N1
O[C@@H]1N[CH2:1]N[C@@H]2N[C@H](S[CH3:1])S[C@@H]12
N/A
N/A
N/A
Clc1ccc(C2=N[CH:1]=[N:1][C@@H](c3ccc(Cl)cc3)C2)cc1
O=C(Nc1ccc(Cl)c(OC(F)F)c1)N1CC[CH2:1]C1
N/A
O=C(Nc1cc(Cl)cc(Cl)c1)N1CCOC[C@@H]1C[CH2:1]O
N/A
C[C@H](S[CH3:1])C(=O)NC12CC3CC(CC(C3)C1)C2
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
O=C(c1c(F)cccc1Cl)N1C[C@@H]2C[NH:1]C[C@]2([CH:1]=O)C1
N/A
CSc1ccccc1-n1nnnc1S[CH3:1]
N/A
Clc1ccc(-c2cc[cH:1]c[cH:1]2)cc1Cl
N/A
N/A
Clc1cccc2c1ccn2CCN[CH2:1]c1c[cH:1]cc[cH:1]1
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
Clc1cccc(-n2n[cH:1]cc2-c2ccccc2Cl)c1
N/A
O=C(Nc1ccc(O[CH:1](F)F)cc1)N1CCC[NH:1]CC1
N/A
N/A
N/A
Clc1ccc(-c2c[cH:1]nn2-c2cccc(Cl)c2)cc1
N/A
CC1(C)S[C@@H]2N(C(=O)[CH:1]=[CH:1]2)[C@@H]1C(=O)N[CH3:1]
O=c1c2ccccc2nc(S[CH3:1])n1-c1ccc(Cl)cc1
O=c1[nH]n(-c2ccc(Cl)c([CH:1]=O)c2)c(=O)[cH:1][cH:1]1
N/A
CSc1nsc(SCC(=O)Nc2ccc(Cl)[cH:1]c2)n1
O=c1n(C[CH2:1]Nc2cc(Cl)cc(Cl)c2)nc([CH2:1]O)[cH:1][cH:1]1
N/A
N/A
C[C@@H](Sc1nnc(-c2ccc(Cl)cc2)[nH:1]1)C(=O)N[CH3:1]
N/A
N/A
N/A
Oc1c(Cl)cc([C@@H]2[CH:1]=[CH:1]N=[CH:1][CH2:1]2)cc1[OH:1]
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
Clc1ccc(-c2cs[cH:1]n2)cc1Cl
N/A
N/A
CC1(C)S[C@@H]2[C@@H]([CH3:1])NC(=O)N2[C@H]1[CH3:1]
N/A
O=C(O)c1cn(-c2cc[cH:1]cc2F)[cH:1]cc1=O
N/A
O=C(Nc1nnc(-c2ccc(Cl)cc2)s1)[C@H](S[CH3:1])[CH3:1]
N/A
N/A
Clc1cccc([OH:1])c1Cl
N/A
CSc1nsc(SC)[cH:1]1
Clc1ccccc1-c1nnc(-c2ccccc2Cl)[nH:1]1
N/A
Clc1ccc(OC[CH2:1]N2CCCN([CH2:1][CH3:1])CC2)c(Cl)c1
N/A
N/A
N/A
N/A
N/A
N/A
O=c1[nH][n:1][cH:1]c(Cl)c1Cl
Clc1ccc(COc2ccc([NH2:1])cc2)[cH:1]c1
N/A
N/A
N/A
N/A
N/A
N/A
O=c1c(Cl)[cH:1]cnn1[C@]12C[C@@H]3C[C@H](C1)C[CH:1](C3)C2
Clc1ccc(-n2c(SCc3cc[cH:1]cc3)nn[cH:1]2)cc1
N/A
N/A
Clc1ccc([NH2:1])cc1Cl
N/A
N/A
N/A
O=c1n(CO[CH2:1]COc2cc[cH:1]cc2Cl)[cH:1]nn[cH:1]1
N/A
N/A
CSc1nsc(SC)[cH:1]1
N/A
N/A
CSc1nsc(SC)[cH:1]1
N/A
N/A
Clc1ccc(COc2cc[cH:1][cH:1]c2)c(Cl)c1
N/A
O=C(O)c1c(-c2ccc(Br)cc2)n2c([cH:1]1)CSC2
N/A
N/A
N/A
N/A
N/A
c1cc([CH2:1]N[CH2:1]C23CC4CC(CC(C4)C2)C3)c[cH:1]c1
N/A
O=C(CSc1nn[cH:1]s1)Nc1ccc(Cl)c([CH:1]=O)c1
N/A
Clc1cccc([NH2:1])c1Cl
N/A
N/A
N/A
N/A
N/A
Clc1ccc([OH:1])c(-c2nnc(S[CH3:1])[nH]2)c1
N/A
N/A
Clc1ccc([OH:1])c(-c2nnc(S[CH3:1])[nH]2)c1
N/A
N/A
Clc1cc(C2=C[CH2:1]C[C@H](c3cc[cH:1][cH:1]c3)C2)cc[cH:1]1
N/A
O=c1c(N2CCN([CH:1]=O)CC2)csc2ccc(Cl)cc12
N/A
N/A
N/A
N/A
O=[CH:1][C@H]1Sc2nn[cH:1]n2N[C@@H]1c1ccc(Cl)cc1
O=C(N[CH3:1])c1onc(CSc2cccc(Cl)c2)c1[CH:1]=O
N/A
O=C1CS[C@@H](c2c(F)cccc2Cl)N1c1ccc[cH:1]c1
O=C(O)c1nn(-c2ccc(F)cc2)c2c1[C@@H]1CC[C:1]2[CH2:1]1
N/A
N/A
N/A
N/A
N/A
N/A
O=c1n(CCOc2ccc(Cl)cc2Cl)n[cH:1][cH:1][cH:1]1
N/A
N/A
N/A
N/A
N/A
O=C(N[CH3:1])c1cc(COc2cccc([CH:1](F)F)c2)on1
N/A
C[C@@H](S[CH3:1])C(=O)Nc1nc(-c2ccc(F)c(F)c2)cs1
Clc1ccc(-c2nnc(SCc3cc[cH:1]cc3)o2)cc1
N/A
N/A
O=c1n(C[CH2:1]O)c(=O)[cH:1][cH:1]n1Cc1ccc(Cl)cc1
Fc1ccc([CH:1]2C3CC4CC(C3)CC2C4)cc1
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
Clc1cccc([NH2:1])c1Cl
N/A
N/A
N/A
N/A
N/A
N/A
F[CH:1](F)[C@H]1C[C@H](c2cccc([OH:1])c2)Nc2n1nc[cH:1]2
N/A
O=c1c(Cl)[cH:1]cnn1C12C[C@@H]3CC(C[C@@H](C3)C1)[CH2:1]2
N/A
CSc1nn[cH:1]n1CCNC(=O)c1c(Cl)cccc1Cl
CSc1n[cH:1]nc(SC)c1Cl
O=C(Nc1c(-c2c(Cl)ccc[cH:1]2)no[cH:1]1)N[CH3:1]
N/A
N/A
N/A
n1nc(S[CH3:1])sc1S[CH3:1]
N/A
c1c[cH:1]ccc1[CH2:1]N[CH2:1]C12CC3CC(CC(C3)C1)C2
N/A
N/A
Clc1cccc([C@H]2C=[CH:1]N[CH2:1]N2)c1Cl
N/A
N/A
N/A
Clc1c[cH:1]ccc1OC[CH2:1]Nc1c[cH:1]cc[cH:1]1
Clc1c[cH:1]ccc1OC[CH2:1]Nc1cc[cH:1]c[cH:1]1
N/A
N/A
N/A
Clc1cccc([NH2:1])c1Cl
N/A
Clc1ccc(-c2nnc(SCc3ccc[cH:1]c3)[nH]2)cc1
N/A
N/A
N/A
N/A
N/A
N/A
Clc1ccccc1[C@@H]1SC[CH2:1]Nc2cc[cH:1]cc21
N/A
N/A
N/A
N/A
Clc1c[cH:1]ccc1-c1nnc(SCc2ccc[cH:1]c2)[nH]1
O[CH2:1]c1cc(-n2nnnc2S[CH3:1])ccc1Cl
N/A
C[C@H]1C[C@@H]2c3ccc[cH:1]c3[CH2:1]N2c2ccc(Cl)cc21
Clc1ccc(OCc2nnc(S[CH3:1])[nH:1]2)cc1
N/A
N/A
CSc1ccccc1-n1nnnc1S[CH3:1]
N/A
N/A
Clc1c[cH:1]c(N=c2ssn[cH:1]2)cc1[OH:1]
Clc1ccc([NH2:1])cc1Cl
O=C1N[C@H](c2ccncc2)[C@H]([CH:1]=O)[C@](O)([CH:1](F)F)N1
Clc1ccc[cH:1]c1COc1cc[cH:1]cc1[OH:1]
N/A
N/A
N/A
N/A
N/A
O=C(NCc1nnc(S[CH3:1])o1)c1c(F)cccc1Cl
N/A
O=C1NC[C@H](CSc2nn[cH:1]n2-c2ccc(Cl)cc2)O1
N/A
N/A
N/A
N/A
N/A
O=c1c(Cl)[cH:1]cnn1C12C[C@@H]3C[C@H](C1)C[CH:1](C3)C2
N/A
N/A
N/A
N/A
Clc1ccccc1[C@H]1SC[CH2:1]N1[CH2:1]c1cccc([OH:1])c1
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
CSc1nsc(SC)[cH:1]1
N/A
O=[CH:1]c1cc2n(n1)[C@@H]([CH2:1]F)C[C@H](c1ccc(F)cc1)N2
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
F[CH:1](F)c1cccc(-n2nnnc2[CH:1]2CCCCC2)c1
N/A
N/A
N/A
Clc1c[cH:1]ccc1[CH2:1]N[CH2:1]C12C[C@H]3C[C@H](C1)C[CH:1](C3)C2
Clc1ccc(OCc2nnc3n2N=[CH:1][C@@H]([CH3:1])S3)cc1
Clc1ccc(OCc2nnc(S[CH3:1])[nH:1]2)c(Cl)c1
Clc1ccc(OCc2nnc3n2N=[CH:1][C@@H]([CH3:1])S3)cc1
CC1(C)S[C@H]2N(C(=O)[CH:1]=[CH:1]2)[C@@H]1C(=O)N[CH3:1]
N/A
N/A
N/A
N/A
N/A
N/A
F[CH:1](F)[C@@H]1C[C@H](c2ccccc2)Nc2c(Br)[cH:1]nn21
N/A
O=C1N[C@H](c2cccnc2)[C@H]([CH:1]=O)[C@](O)([CH:1](F)F)N1
N/A
Clc1ccc([OH:1])cc1Cl
O=[CH:1]c1cccc(N[CH2:1]C23C[C@@H]4C[C@H](C2)C[CH:1](C4)C3)c1
F[CH:1](F)c1cccc([CH2:1]c2nnnn2CC[OH:1])c1
N/A
Clc1ccc[cH:1]c1COc1ccc([NH2:1])cc1
O=c1c(Cl)[cH:1]cnn1C12C[C@@H]3C[C@H](C1)C[CH:1](C3)C2
N/A
O=c1c(Cl)[cH:1]cnn1C12C[C@@H]3CC(C[C@@H](C3)C1)[CH2:1]2
O=c1c(Cl)[cH:1]cnn1C12C[C@H]3C[C@H](C1)C[CH:1](C3)C2
O=c1c(Cl)[cH:1]cnn1C12C[C@@H]3C[C@H](C1)C[CH:1](C3)C2
O=c1c(Cl)[cH:1]cnn1C12C[C@@H]3C[C@H](C1)C[CH:1](C3)C2
O=c1c(Cl)[cH:1]cnn1C12C[C@@H]3C[C@H](C1)C[CH:1](C3)C2
N/A
O=c1c(Cl)[cH:1]cnn1C12C[C@@H]3C[C@H](C1)C[CH:1](C3)C2
N/A
N/A
O=C(Nc1nnc(-c2ccccc2Cl)s1)[C@H](S[CH3:1])[CH3:1]
N/A
N/A
N/A
N/A
N/A
Clc1ccc(-c2nnc(SCc3ccc[cH:1]c3)o2)cc1
CC1(C)S[C@H]2N(C(=O)[CH:1]=[CH:1]2)[C@@H]1C(=O)O
N/A
N/A
c1cc(C23C[C@H]4C[C@H](C2)C[CH:1](C4)C3)[cH:1]cc1[OH:1]
N/A
c1c[cH:1]ccc1[CH2:1]N[CH2:1]C12CC3CC(CC(C3)C1)C2
c1c[cH:1]ccc1[CH2:1]N[CH2:1]C12CC3CC(CC(C3)C1)C2
Fc1cc(N2C[C@H]([CH2:1]Nc3nn[cH:1][nH]3)C[CH2:1]2)ccc1Cl
N/A
N/A
Fc1cc([C@H]2[C@H](Nc3cc[cH:1][n:1]n3)CC[NH:1]2)ccc1Cl
N/A
N/A
N/A
N/A
O=C(Nc1cccc(C(F)F)c1)N1CC[CH2:1][S:1](=O)CC1
Clc1ccc([NH2:1])cc1Cl
O=[S:1]1CCN([C@@H]2CCN(c3ccc(Cl)c(F)c3)[CH2:1]2)CC1
Fc1ccc(N2CC[C@H](Sc3nnc[nH:1]3)[CH2:1]2)cc1Cl
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
O=C(Nc1cc(Cl)cc[cH:1]1)N1CCn2n[cH:1]cc2C1
N/A
N/A
N/A
N/A
O=C(Nc1ccc(F)c(Cl)c1)[NH:1]C[C@H]1CCOC1
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
O=C(NC[CH2:1]c1cc[cH:1]cc1)c1cc[cH:1]cc1Cl
N/A
O=C(Nc1ccc(F)c(Cl)c1)Nc1[cH:1]n[cH:1]n[cH:1]1
N/A
N/A
N/A
N/A
N/A
N/A
O=C1NC2=C([C@H](c3ccc(Cl)cc3)N1)[CH2:1][NH:1]C2
N/A
N/A
N/A
c1cc([CH2:1]CS[C@H]2N[C@H]3SC[CH2:1][C@@H]3[CH2:1]N2)ccc1[OH:1]
N/A
N/A
N/A
O=C1N[C@H](O)[C@H]2S[C@H]3N[CH2:1]C[C@H]([CH2:1]F)[C@H]3[C@H]2N1
O=C(N[C@H]1COC[C@@H]1[OH:1])c1sc2cccc(F)c2c1Cl
N/A
CSc1c(F)cc(N[CH:1]=O)c[cH:1]1
c1c[cH:1][cH:1]cc1C12CC3CC(CC(C3)C1)C2
N/A
N/A
N/A
N/A
N/A
N/A
N/A
Clc1cccc([C@H]2N[CH:1]=[CH:1][C@H]3c4ccccc4C[C@H]23)c1
N/A
N/A
Oc1ccc(-c2ccc(N3CCC[CH2:1]C3)cc2F)c[cH:1]1
N/A
N/A
N/A
N/A
N/A
N/A
N/A
O=C(Nc1nn[cH:1]s1)c1cccc(O[CH:1](F)F)c1
N/A
N/A
N/A
N/A
N/A
Fc1ccc(-n2cnnn2)cc1N[CH2:1][NH:1]C[CH:1](F)F
N/A
N/A
N/A
N/A
N/A
N/A
N/A
Clc1ccc2c(c1)[C@@H]1O[C@@H]3CC[NH:1]C[C@@H]3C[C@H]1[CH2:1]O2
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
Fc1cc(N2CC[C@@H](N[CH2:1]c3cnns3)[CH2:1]2)ccc1Cl
F[CH:1](F)Oc1ccccc1N[CH2:1][NH:1]CCn1cccn1
N/A
N/A
N/A
N/A
N/A
O=c1nc(/C=C/c2cccc(Cl)c2Cl)[nH][cH:1][cH:1]1
N/A
O=C(N[CH3:1])N1C[C@H]2ON=C(c3c(F)cccc3Cl)[C@@H]2C1
N/A
O=C1N[C@H](c2ccc([OH:1])c(Cl)c2)N2CCOC[C@H]12
N/A
N/A
N/A
N/A
N/A
N/A
O=c1c(Cl)c([NH2:1])cnn1[C@@]12C[C@@H]3C[C@H](C1)C[CH:1](C3)C2
N/A
N/A
N/A
N/A
N/A
N/A
Clc1ccc(-c2nnc(N[CH2:1]c3ccc(Br)s3)o2)s1
O=C(Nc1cc(F)c([OH:1])c(F)c1)N1CCO[CH2:1]C1
N/A
N/A
N/A
N/A
N/A
Oc1ccc(-c2ccc(N3CC[CH2:1]CC3)cc2F)c[cH:1]1
C[C@H](c1cccc(-c2cc(Cl)cc3c[cH:1]oc23)c1)[NH:1]C
N/A
N/A
N/A
N/A
O=C(Nc1cccc(Cl)c1F)[NH:1]C[C@H]1CCOC1
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
O=C1NC2=C([C@@H](c3ccc(F)c(F)c3)N1)[CH2:1][NH:1]C2
O=c1c(-c2ccc(Cl)cc2)[cH:1]oc2cc([OH:1])ccc12
N/A
N/A
N/A
N/A
N/A
N/A
